organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"979986211","REN AS","AS","Aksjeselskap","71.129","Annen teknisk konsulentvirksomhet","","","","","","","true","35","www.ren.no","","","","","","","","Fantoftvegen 2","BERGEN","5072","BERGEN","4601","Norge","NO","1520","Kommunalt eide aksjeselskaper mv.","2022","1998-08-13","1998-05-19","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-06-09","På forretningsmessig basis å utvikle og selge egne standardiserings- og effektiviseringsprodukter samt drive felles beredskapsordninger for energiforsyningen, og å være kommisjonær for andre ved salg av slike produkter, samt å drive annen virksomhet i forbindelse med dette, herunder å delta i andre selskaper. Selskapets  fokusområde skal være Norge, og norske kunder, men REN kan delta i eller lisensiere ut rettigheter til andre selskap ved salg av REN sine produkter til andre land/eller andre bransjer i Norge.","Utvikling og salg av effektiviseringsprodukter og felles beredskap for energibransjen."
"994874365","RETAIL DIGERNESET AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Digernes næringsområde 9","SKODJE","6260","ÅLESUND","1508","Norge","NO","2100","Private aksjeselskaper mv.","2022","2009-12-10","2009-09-23","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-03-03","Selskapets virksomhet er selv, gjennom hel- eller deleide selskaper eller ved samarbeide med andre virksomheter, å forestå utvikling og salg av egen fast eiendom.","Selskapets virksomhet er selv, gjennom hel- eller deleide selskaper eller ved samarbeide med andre virksomheter, å forestå utvikling og salg av egen fast eiendom."
"923964606","HAUGALAND KOI TROND LANGÅKER","ENK","Enkeltpersonforetak","47.762","Butikkhandel med kjæledyr og fôr til kjæledyr","","","","","","","false","","","","","","","","","","c/o Trond Langåker/nMjåsund 25","AKSDAL","5570","TYSVÆR","1146","Norge","NO","8200","Personlig næringsdrivende","","2019-11-28","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Salg av koi, for og utstyr til hagedam."
"922594600","AGL CONSULTING AS","AS","Aksjeselskap","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Slettenvegen 73","BLOMSTERDALEN","5258","BERGEN","4601","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-04-05","2019-03-16","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2019-03-16","Konsulentvirksomhet.","Konsulentvirksomhet rettet mot oljeindustrien, investering i eiendom samt alt som naturlig står i forbindelse med dette, derunder investeringer og deltakelse i andre selskaper."
"932069512","AMIGOS TRANSPORT AS","AS","Aksjeselskap","53.200","Andre post- og budtjenester","","","","","","","true","","","","","","","","","","Hollendergata 2","FREDRIKSTAD","1607","FREDRIKSTAD","3107","Norge","NO","2100","Private aksjeselskaper mv.","","2023-09-14","2023-08-21","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-08-21","Transport, hjemlevering for dagligvarer tjenste, matlevering.","Transport, hjemlevering for dagligvarer tjenste, matlevering."
"979397720","NORDNES AS","AS","Aksjeselskap","03.111","Hav- og kystfiske","","","","","","","true","13","www.nordnesgruppen.no","Postboks 79","VALDERØYA","6058","GISKE","1532","Norge","NO","Oksneset","VALDERØYA","6050","GISKE","1532","Norge","NO","2100","Private aksjeselskaper mv.","2022","1997-12-10","1997-11-17","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2017-10-10","Eie og drive fiskebåt samt delta i fiskerirelaterte virksomheter.","Eie og drive fiskebåt samt delta i fiskerirelaterte virksomheter. Fakturering og viderefakturering av varer/tjenester. Fremleie av areal. Import og eksport av varer. Konsulenttjenester."
"990681619","STIFTELSEN FREDVIKA STEINERBARNEHAGE","STI","Stiftelse","88.911","Barnehager","","","","","","","true","28","fredvika.steinerbarnehage.no","","","","","","","","Østre Totenveg 10","GJØVIK","2816","GJØVIK","3407","Norge","NO","2100","Private aksjeselskaper mv.","2022","2007-04-18","2006-12-04","false","","false","false","true","false","","false","","false","","","","","","","Bokmål","","","Barnehage."
"976291174","TORBJØRN THOMASSEN","ENK","Enkeltpersonforetak","01.500","Kombinert husdyrhold og planteproduksjon","","","","","","","false","","","","","","","","","","Kvannliveien 647","SILSAND","9303","SENJA","5530","Norge","NO","8200","Personlig næringsdrivende","","1996-04-22","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Jordbruk og mekanisk arbeid."
"921541228","GRAVER'N AS","AS","Aksjeselskap","43.120","Grunnarbeid","","","","","","","true","","","","","","","","","","Noremsvegen 217","INDERØY","7670","INDERØY","5053","Norge","NO","2100","Private aksjeselskaper mv.","2022","2018-10-11","2018-09-04","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-10-14","Levere tjenester innen graving og masseforflytning, samt utleie av maskiner og arbeidskraft, og annet som naturlig faller sammen med dette.","Graving og masseforflytning, samt utleie av arbeidskraft i enkelte perioder."
"890441882","ELLEN GRANLI","ENK","Enkeltpersonforetak","86.909","Andre helsetjenester","","","","","","","false","","","","","","","","","","Vestre Greverud terrasse 6D","OPPEGÅRD","1415","NORDRE FOLLO","3207","Norge","NO","8200","Personlig næringsdrivende","","2006-10-31","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Alternativ behandling. Rosenbevegelser. Rosenterapeut. Undervisning."
"990747849","NAME UNIT LIMITED","NUF","Norskregistrert utenlandsk foretak","63.120","Drift av web-portaler","","","","","","","false","","nameunit.no","Postboks 16","FETSUND","1901","LILLESTRØM","3205","Norge","NO","Selma Ellefsens vei 9","OSLO","0581","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2007-01-22","","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Drift av databaser: Generell konsulentvirksomhet tilknyttet system- og programvare ikke spesifisert annet sted, herunder generell databaseutvikling og drift av databaser."
"931081209","FA ENTREPRENØR AS KONKURSBO","KBO","Konkursbo","41.200","Oppføring av bygninger","","","","","","","false","","","v/Adv. Odd Hanisch/nVormavegen 11","EIDSVOLL","2080","EIDSVOLL","3240","Norge","NO","F. E. Stabells veg 32","HOLTER","2034","NANNESTAD","3238","Norge","NO","","","","2023-03-22","2023-03-21","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Konkursbo."
"916157274","FIR-KLØVER AS","AS","Aksjeselskap","50.109","Kysttrafikk ellers med passasjerer","","","","","","","true","20","","Postboks 757","TROMSØ","9258","TROMSØ","5501","Norge","NO","Prestenggata 34","TROMSØ","9008","TROMSØ","5501","Norge","NO","2100","Private aksjeselskaper mv.","2022","2015-11-06","2015-10-15","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2015-10-15","Transportere passasjerer med busser/minibusser/båter, samt tilby service på et høyere nivå. Videre tilby ulike turer/aktiviteter som naturlig knyttes til virksomheten.","Passasjertrafikk med busser, minibusser og båter."
"915914810","RT FINANS AS","AS","Aksjeselskap","46.390","Engroshandel med bredt utvalg av nærings- og nytelsesmidler","","","","","","","true","6","www.earcare.no","","","","","","","","Tjuvholmen allé 4","OSLO","0252","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2015-10-09","2015-09-17","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-02-26","Engroshandel innenfor daglivareprodukter, i all hovedsak daglig forbruksartikler, samt annet som står i forbindelse med dette. I tillegg vil selskapet kunne foreta investeringer i eiendom, verdipapirer, og utøve eierskap i andre selskap.","Engroshandel innenfor daglivareprodukter, i all hovedsak daglig forbruksartikler, samt annet som står i forbindelse med dette. I tillegg vil selskapet kunne foreta investeringer i eiendom, verdipapirer, og utøve eierskap i andre selskap."
"987119748","ESPEN CHRISTIANSEN","ENK","Enkeltpersonforetak","74.102","Grafisk og visuell kommunikasjonsdesign","","","","","","","false","","","","","","","","","","Tistilveien 7B","RASTA","1476","LØRENSKOG","3222","Norge","NO","8200","Personlig næringsdrivende","","2004-08-09","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Grafisk design. Foto. Reklame, kreativ konsulent."
"823878532","PUNJABI SOSIAL SERVICE","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Rawail Singh  Randhawa/nKleiva 5B","OSLO","1088","OSLO","0301","Norge","NO","7000","Ideelle organisasjoner","","2019-11-23","2019-10-15","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Skal fremme godt forhold mellom medlemmene, utveksling og nettverksetablering, tilrettelegge for sosiale aktiviteter, organisere sosiale og kulturelle samlinger, fremme og skape velferdstilbud, tilrettelegge for andre organisasjoner med lignende formål og fungere som brobygger, samle støtte for nevnte formål, og drift av andre tjenester og produkter som naturlig faller sammen med dette."
"980158195","STORGATA 17 BODØ AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 664","BODØ","8001","BODØ","1804","Norge","NO","Storgata 8","BODØ","8006","BODØ","1804","Norge","NO","2100","Private aksjeselskaper mv.","2022","1998-10-10","1998-08-24","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2013-01-11","Investeringsvirksomhet i eiendom, samt hva hermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet.","Utleie av egen fast eiendom."
"929972066","VESTLI II FORBERG","ENK","Enkeltpersonforetak","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Vestengavegen 64","RÅHOLT","2070","EIDSVOLL","3240","Norge","NO","8200","Personlig næringsdrivende","","2022-10-03","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Utleie av tomt til næringsvirksomhet. Gjelder: 3033-134/26."
"889104082","HEBO EIGEDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Kringsjå 14A","STORD","5417","STORD","4614","Norge","NO","2100","Private aksjeselskaper mv.","2022","2005-12-21","2005-12-09","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2005-12-09","Investering, utleie og forvaltning av fast eiendom, samt hva hermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet.","Investering, utleie og forvaltning av fast eiendom, samt hva hermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet."
"926747584","ARTUR SOLSTAD TRANSPORT","ENK","Enkeltpersonforetak","49.320","Drosjebiltransport","","","","","","","true","","","","","","","","","","c/o Artur Solstad/nSivstråveien 6","LARVIK","3261","LARVIK","3909","Norge","NO","8200","Personlig næringsdrivende","","2021-03-16","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Transport. Primært persontransport mot vederlag utenfor rute."
"932214814","KAJ DYKK AS","AS","Aksjeselskap","77.390","Utleie og leasing av andre maskiner og annet utstyr og materiell ikke nevnt annet sted","","","","","","","true","","","","","","","","","","c/o Longship AS/nAkersgata 35","OSLO","0158","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","","2023-10-09","2023-09-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-12-05","Å levere tjenester og materiell for arbeider under og over vann. Dykkerarbeider, anleggsarbeider og beslektet maritime arbeider.","Eie og leie ut dykkerutstyr og lignende anleggsutstyr."
"923562362","INDUSTRIVEIEN 4 C AS","AS","Aksjeselskap","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","","","","","","","","Bjørnerudveien 12A","OSLO","1266","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-10-08","2019-09-25","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-03-31","Kjøp, salg, utvikling, utleie og drift av næringseiendommer og det som naturlig hører inn under dette, herunder deltakelse i andre selskaper med lignende formål..","Kjøp, salg, utvikling, utleie og drift av næringseiendommer og det som naturlig hører inn under dette, herunder deltakelse i andre selskaper med lignende formål.."
"919632208","OPPDAL LIVE AS","AS","Aksjeselskap","79.903","Opplevelses-, arrangements- og aktivitetsarrangørvirksomhet","","","","","","","false","","","","","","","","","","c/o Rubb og Stubb Eiendom AS/nAmundsdalvegen 792","TRONDHEIM","7036","TRONDHEIM","5001","Norge","NO","2100","Private aksjeselskaper mv.","2022","2017-09-29","2017-08-16","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-11-12","Eventbyrå.","Eventbyrå."
"981780590","FYSIOTERAPEUT TROND ARVE ANDREASSEN","ENK","Enkeltpersonforetak","86.902","Fysioterapitjeneste","","","","","","","false","","","","","","","","","","Kvalebergveien 21","STAVANGER","4016","STAVANGER","1103","Norge","NO","8200","Personlig næringsdrivende","","2000-04-12","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Fysioterapi."
"928490564","TRØAN BYGG AS","AS","Aksjeselskap","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","","","","","","","","Sørlia 9","FREI","6520","KRISTIANSUND","1505","Norge","NO","2100","Private aksjeselskaper mv.","2022","2022-01-05","2021-12-17","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2024-01-03","Levere tjenester innen bygging av hus, vedlikehold av bygninger, oppussing og oppgradering av bygninger og andre tjenester/produkter som naturlig faller sammen med dette, herunder å delta i andre selskaper med lignende virksomhet, kjøp og salg av aksjer, eller på annen måte gjør seg interessert i andre foretagender. Samt drive med kjøp, salg, utleie, vedlikehold av eiendom.","Kjøp, salg og utleie av fast eiendom."
"914343941","DAAEKVARTALET KOMPETANSE AS","AS","Aksjeselskap","73.110","Reklamebyråer","","","","","","","false","","","","","","","","","","Langelandsvegen 17","ÅLESUND","6010","ÅLESUND","1508","Norge","NO","2100","Private aksjeselskaper mv.","2022","2014-10-23","2014-09-23","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2014-09-23","Utføre felles aktiviteter og felles markedsføringstiltak for DaaeKvartalet, og bidra i utvikling av bydelen og regionen.","Utføre felles aktiviteter og felles markedsføringstiltak for DaaeKvartalet, og bidra i utvikling av bydelen og regionen."
