organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"929849760","LJOSLAND RÅDGIVNING OG SALG","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.499","Engroshandel med husholdningsvarer og varer til personlig bruk ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Hjorthehaven 11","SANDVIKA","1336","BÆRUM","3201","Norge","NO","2022-09-15","","false","2022-07-05","","929528557",""
"926491016","DESIGN MARJA SUSANNE HÆTTA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.101","Industridesign, produktdesign og annen teknisk designvirksomhet","","","","","","","false","","","","","","","","","","c/o Maja Susanne Hætta/nÁjonjárga 7","KAUTOKEINO","9522","KAUTOKEINO","5612","Norge","NO","2021-01-29","","false","2021-01-01","","994977105",""
"924217669","BOLIGSAMEIE ANDERS SANDVIGSGATE 55","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","","","","","","","","Anders Sandvigs gate 55","LILLEHAMMER","2609","LILLEHAMMER","3405","Norge","NO","2019-12-18","","false","","","899243692",""
"817632432","SEAFOOD OF NORWAY AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.381","Engroshandel med fisk, skalldyr og bløtdyr","","","","","","","false","","","Åsvegen 87","TROMSDALEN","9020","TROMSØ","5501","Norge","NO","Klubbukt","KVALSUND","9620","HAMMERFEST","5603","Norge","NO","2016-08-29","","false","2016-07-01","","917293104",""
"923246169","AFRO-WHITE HEART","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","c/o Henok Gebrezgabiher Lemlem/nPedersgata 30","HORTEN","3186","HORTEN","3901","Norge","NO","","","","","","","","2019-08-24","","false","","","923213287",""
"926914782","FLYHY BESIKIOTIS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.641","Butikkhandel med sportsutstyr","","","","","","","false","","","","","","","","","","Møllerløkka 65","VØYENENGA","1339","BÆRUM","3201","Norge","NO","2021-04-08","","false","2021-03-15","","926835556",""
"921855117","BAKKEMO MASKIN UTLEIE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","77.310","Utleie og leasing av landbruksmaskiner og -utstyr","","","","","","","false","","","","","","","","","","J.M.Johansens vei 144","STAMSUND","8340","VESTVÅGØY","1860","Norge","NO","2018-12-10","","false","2018-11-11","","921739125",""
"924484195","FYSIOTERAPEUT OG OSTEOPAT KITTELSEN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.902","Fysioterapitjeneste","","","","","","","true","","","Koldalsvegen 2C","VENNESLA","4700","VENNESLA","4223","Norge","NO","Slettebrotan 67B","ØVREBØ","4715","VENNESLA","4223","Norge","NO","2020-01-27","","false","2020-01-02","","924463015",""
"932153270","AHMAD LAKK OG POLERING","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","false","","","","","","","","","","c/o Mohammad Ahmad/nNordheimsvegen 11G","FANA","5243","BERGEN","4601","Norge","NO","2023-09-30","","false","2023-09-08","","932112361",""
"927861437","KROKSTAD FRUKT OG GRØNT AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.210","Butikkhandel med frukt og grønnsaker","","","","","","","true","10","","","","","","","","","Gamle Riksvei 228","KROKSTADELVA","3055","DRAMMEN","3301","Norge","NO","2021-10-04","","false","2021-10-01","","927823845",""
"919082607","FORENINGEN TRYGGERE RUSPOLITIKK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","88.997","Sosialtjenester for rusmiddelmisbrukere uten botilbud","","","","","","","true","7","","","","","","","","","Kværnerveien 5","OSLO","0192","OSLO","0301","Norge","NO","2017-06-03","","false","","","917146268",""
"996749770","SPAR KJØRBEKK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.111","Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler","","","","","","","true","36","","","","","","","","","Kjørbekkvegen 46","SKIEN","3735","SKIEN","4003","Norge","NO","2011-03-28","","false","2011-03-08","","996741346",""
"978298672","KRISTIAN BREDEVEIEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.410","Melkeproduksjon på storfe","","","","","","","false","","","","","","","","","","Skrangellivegen 80","SØR-FRON","2647","SØR-FRON","3438","Norge","NO","1997-06-27","","false","1970-12-17","2009-01-01","980848302",""
"992329203","ANNE GRAVIR KLYKKEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","02.200","Avvirkning","","","","","","","false","","","","","","","","","","Holtanvegen 143","SKIEN","3739","SKIEN","4003","Norge","NO","2008-02-18","","false","2008-02-14","","992314338",""
"994652796","M-TRAVEL AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","79.903","Opplevelses-, arrangements- og aktivitetsarrangørvirksomhet","","","","","","","true","","www.m-travel.no","","","","","","","","Rebækkas gate 27","MOSS","1534","MOSS","3103","Norge","NO","2009-10-17","","false","2009-09-01","2014-01-01","912849945",""
"932066602","FLENSTAD HOLDING AS TVANGSAVVIKLINGSBO","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","v/Adv. Jenny Smolan/nGimsbruvegen 5","MELHUS","7224","MELHUS","5028","Norge","NO","C/o Gunnar Singsaas/nSørdalsveien 1389","ÅFJORD","7170","ÅFJORD","5058","Norge","NO","2023-09-13","","false","2023-09-13","","932066599",""
"996695174","KNUT HAMRE MASKINUTLEIE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.990","Annen spesialisert bygge- og anleggsvirksomhet","","","","","","","false","","","","","","","","","","Øvre Titlestad 6","FANA","5243","BERGEN","4601","Norge","NO","2011-03-14","","false","2011-03-08","","896686402",""
"931810944","SANDSTAD DESIGN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.102","Grafisk og visuell kommunikasjonsdesign","","","","","","","false","","","","","","","","","","Humlehaugvegen 34","RANHEIM","7055","TRONDHEIM","5001","Norge","NO","2023-08-01","","false","2020-03-01","","931666789",""
"931113879","ROCKNROLL KITCHEN TROND LARSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","","","","","","","","","Eilert Sundts gate 17A","OSLO","0259","OSLO","0301","Norge","NO","2023-03-27","","false","2023-02-01","","930727172",""
"927161028","SKYCALL AS AVD TILLER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","82.202","Telefonsalg","","","","","","","true","22","","","","","","","","","Vestre Rosten 77","TILLER","7075","TRONDHEIM","5001","Norge","NO","2021-05-29","","false","2021-05-01","","824329192",""
"896654292","LYN & KONTRASTER AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","true","","","","","","","","","","Støperigata 16 B","STAVANGER","4014","STAVANGER","1103","Norge","NO","2011-03-03","","false","2011-02-01","2014-12-15","914870976",""
"979681283","SATS KARLSRUD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","93.130","Treningssentre","","","","","","","true","81","","Postboks 4949/nNydalen","OSLO","0423","OSLO","0301","Norge","NO","Cecilie Thoresens vei 3","OSLO","1153","OSLO","0301","Norge","NO","1998-03-10","","false","1997-12-01","2015-12-01","892625522",""
"928480534","ASTRID STORNES","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","55.300","Drift av campingplasser","","","","","","","false","","","","","","","","","","Stornesvegen 5","INDERØY","7670","INDERØY","5053","Norge","NO","2022-01-05","","false","2021-09-01","","969470810",""
"923724710","SUBKULTUREN","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Astrid H. Gjerde/nStoltenberggata 1","HAUGESUND","5527","HAUGESUND","1106","Norge","NO","2019-10-30","","false","","","923636935",""
"980037932","REN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","true","35","www.ren.no","","","","","","","","Fantoftvegen 2","BERGEN","5072","BERGEN","4601","Norge","NO","1998-08-17","","false","1998-05-19","","979986211",""
"916667787","TROMSØYSUNDVEGEN 5 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Sjøgata 10A","TROMSØ","9008","TROMSØ","5501","Norge","NO","2016-02-02","","false","2015-12-29","","916618034",""
"924080655","BERGER BOLIGSAMEIE","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","","","","","","","","c/o Siv H. Andorsen/nTunveien 47B","FINSTADJORDET","1475","LØRENSKOG","3222","Norge","NO","2019-12-12","","false","","","915730701",""
"915775101","NILLE HAUGESUNDSGATA STAVANGER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.190","Butikkhandel med bredt vareutvalg ellers","","","","","","","true","","","Postboks 530","KOLBOTN","1411","NORDRE FOLLO","3207","Norge","NO","Haugesundsgata 30","STAVANGER","4014","STAVANGER","1103","Norge","NO","2015-08-13","","false","2015-10-01","2020-01-01","918468919",""
"924166401","SAMEIET SORIA MORIA TERRASSE","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","","","","","","","","Husøystrand 5B","HUSØYSUND","3132","TØNSBERG","3905","Norge","NO","2019-12-13","","false","","","987379324",""
"923196935","EMBRIQ AS AVD TRONDHEIM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.030","Forvaltning og drift av IT-systemer","","","","","","","true","","","","","","","","","","Skonnertvegen 7","RANHEIM","7053","TRONDHEIM","5001","Norge","NO","2019-08-14","","false","2018-02-01","","993884871",""
"925241873","ILDJERNÅSEN SAMEIE","AAFY","Underenhet til ikke-næringsdrivende","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","","v/OBOS Eiendomsforvaltning AS/nPostboks 6666 St. Olavs plass","OSLO","0129","OSLO","0301","Norge","NO","v/OBOS Eiendomsforvaltning AS/nHammersborg torg 1","OSLO","0179","OSLO","0301","Norge","NO","2020-06-23","","false","2019-12-04","","924004207",""
"974062747","LEGETJENESTEN LYNGEN KOMMUNE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","true","18","www.lyngen.kommune.no","c/o Lyngen Kommune/nStrandveien 24","LYNGSEIDET","9060","LYNGEN","5536","Norge","NO","Kjosveien 20","LYNGSEIDET","9060","LYNGEN","5536","Norge","NO","1995-02-23","","false","","2003-03-01","840014932",""
"987513853","LEVRE SKOLE SFO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","88.913","Skolefritidsordninger","","","","","","","true","36","","Postboks 700","SANDVIKA","1304","BÆRUM","3201","Norge","NO","Levre skolevei 6","GJETTUM","1346","BÆRUM","3201","Norge","NO","2004-11-20","","false","2004-01-01","2023-04-01","830004572",""
"972049433","RINGVOLD RØR & SANITÆR","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.221","Rørleggerarbeid","","","","","","","false","","","","","","","","","","Løkker kryss","SAGSTUA","2120","NORD-ODAL","3414","Norge","NO","1995-02-22","","false","1985-12-01","","938462879",""
"932854899","DIGITAL MEADOWS GAME STUDIO DA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.010","Programmeringstjenester","","","","","","","false","","","","","","","","","","Kallykkja 39","BRUMUNDDAL","2388","RINGSAKER","3411","Norge","NO","2024-01-20","","false","2023-12-15","","932750945",""
"916767897","DV-EIENDOM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Boks 75","KRISTIANSAND S","4661","KRISTIANSAND","4204","Norge","NO","Festningsgata 8","KRISTIANSAND S","4614","KRISTIANSAND","4204","Norge","NO","2016-02-20","","false","2016-01-26","","916760302",""
"931113712","TILLER OPTIKK AS TVANGSAVVIKLINGSBO","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","v/Adv. Nils Håkon Risberg/nPostboks 1280 Pirsenteret","TRONDHEIM","7462","TRONDHEIM","5001","Norge","NO","Elvegata 11","TRONDHEIM","7012","TRONDHEIM","5001","Norge","NO","2023-03-27","","false","2023-03-27","","931113704",""
"999290353","RUSTAD GÅRD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.120","Grunnarbeid","02.200","Avvirkning","","","","","false","","","","","","","","","","Rustad Gård/nGarderveien 363","VESTBY","1544","VESTBY","3216","Norge","NO","2012-12-19","","false","2013-01-01","","999281346",""
"887590222","DEANU SAMESKUVLA SFO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","88.913","Skolefritidsordninger","","","","","","","true","","","","","","","","","","Tana bru","TANA","9845","TANA","5628","Norge","NO","2004-12-08","","false","2004-01-01","","974790165",""
"914783852","ODD-GEIR LINDRUPSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","03.111","Hav- og kystfiske","","","","","","","false","","","","","","","","","","Fjordvegen 4B","KVALØYA","9107","TROMSØ","5501","Norge","NO","2015-01-12","","false","2015-01-01","","969480166",""
"929790030","BEINHAUGEN HUS NR 7","AAFY","Underenhet til ikke-næringsdrivende","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","","","","","","","","","c/o Ellen Sivertsen/nBeinhaugen 55","EIDE","6490","HUSTADVIKA","1579","Norge","NO","2022-09-07","","false","2022-01-23","","929064178",""
"921224699","TØNNESSEN BYGG AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.200","Oppføring av bygninger","","","","","","","true","","","","","","","","","","Ekornveien 14","GRIMSTAD","4879","GRIMSTAD","4202","Norge","NO","2018-08-08","","false","2013-10-17","2018-11-01","921582552",""
"994444026","RAMSYS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.010","Programmeringstjenester","","","","","","","true","","","PB 65","KLØFTA","2040","ULLENSAKER","3209","Norge","NO","c/o Jan Petter Andresen/nH J Kogstads veg 3","KLØFTA","2040","ULLENSAKER","3209","Norge","NO","2009-08-24","","false","2008-01-01","","984330723",""
"997910729","DYKEN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.121","Byggeteknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Hyllveien 10C","TRANBY","3408","LIER","3312","Norge","NO","2012-01-31","","false","2012-02-01","","997899032",""
"992216492","DIODE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.020","Tjenester tilknyttet underholdningsvirksomhet","","","","","","","false","","www.diode.as","","","","","","","","Veksthusfløtten 34","OSLO","0594","OSLO","0301","Norge","NO","2008-01-22","","false","2007-11-15","","892124442",""
"993585424","NAV VESTLAND AVD LODDEFJORDVEIEN 2","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","84.300","Trygdeordninger underlagt offentlig forvaltning","","","","","","","true","66","","Postboks 14 Loddefjord","BERGEN","5881","BERGEN","4601","Norge","NO","Loddefjordveien 2","LODDEFJORD","5171","BERGEN","4601","Norge","NO","2009-01-28","","false","2009-03-10","","974652358",""
"971814209","E.A. SMITH AS AVD HIBA HUS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.112","Arkitekttjenester vedrørende byggverk","","","","","","","true","9","","Postboks 9410 Torgarden","TRONDHEIM","7493","TRONDHEIM","5001","Norge","NO","Øvre Dreggsallmenningen 6","BERGEN","5003","BERGEN","4601","Norge","NO","1995-03-12","","false","1968-01-01","2010-11-01","816051142",""
"923709932","NORD-SALTEN KRAFT HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","35.130","Distribusjon av elektrisitet","","","","","70.100","Hovedkontortjenester","true","6","nordsaltenkraft.no","","","","","","","","Strandveien 2","ULVSVÅG","8276","HAMARØY","1875","Norge","NO","2019-10-29","","false","2019-10-29","","923152636",""
"973694871","VEMUND STIGEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.451","Sauehold","","","","","","","false","","","Gudbrandsdalsvegen 1764","DOVRE","2662","DOVRE","3431","Norge","NO","","DOVRE","2662","DOVRE","3431","Norge","NO","1995-02-22","","false","","2015-01-01","914756502",""
"928396207","KIROPRAKTOR OG FYSIOTERAPEUT KINE THRANE TJÅLAND","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.902","Fysioterapitjeneste","","","","","","","false","","","","","","","","","","Svebastadveien 54","SANDNES","4325","SANDNES","1108","Norge","NO","2021-12-21","","false","2020-01-01","","990170967",""
"923759131","SENJEN HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","c/o Sparebank 1 Regnskapshuset/nNord-Norge/nRingveien 49","FINNSNES","9300","SENJA","5530","Norge","NO","2019-11-04","","false","2019-09-02","","823181922",""
"932162466","RENHOLDSKONGEN ALI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","81.220","Utvendig rengjøring av bygninger og industriell rengjøring","","","","","","","false","","","","","","","","","","Skårer terrasse 8","LØRENSKOG","1473","LØRENSKOG","3222","Norge","NO","2023-10-02","","false","2023-01-24","","832162442",""
"925643106","HARALD STORNES","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.120","Grunnarbeid","02.200","Avvirkning","","","","","false","","","","","","","","","","Lernesstranda 316","KYRKSÆTERØRA","7200","HEIM","5055","Norge","NO","2020-09-17","","false","2020-05-01","","913646975",""
"931232606","EIRIK ALVER MEDIA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","false","","","","","","","","","","Løkkegangen 6","OSLO","0251","OSLO","0301","Norge","NO","2023-04-19","","false","2023-03-01","","930943541",""
"928686825","ØYA CAMPING VELFORENING","AAFY","Underenhet til ikke-næringsdrivende","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Anette Olsson/nLillebergsvingen 8","OSLO","0662","OSLO","0301","Norge","NO","2022-02-05","","false","2022-02-05","","928686027",""
