organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"932050226","ENERGIHUSET EIENDOM MANDAL AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Langgata 15","MANDAL","4515","LINDESNES","4205","Norge","NO","2100","Private aksjeselskaper mv.","","2023-09-11","2023-08-18","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-08-18","Utleie av egen fast eiendom, samt alt som står i naturlig forbindelse med dette.","Utleie av fast eiendom."
"930841587","NORDSTEEL AS","AS","Aksjeselskap","43.320","Snekkerarbeid","","","","","","","true","","","","","","","","","","Myrerveien 36","ÅS","1433","ÅS","3218","Norge","NO","2100","Private aksjeselskaper mv.","","2023-02-27","2023-01-11","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-08-04","Byggetjenester, rehabilitering og oppising av bygg, graving, snekker - og malertjenester, renholdstjenester, annleggsgartnertjenester, hagestell og kjøp og salg av byggematerialer og interiør utstyr, salg av sveisematerialer og konstruksjonsstål.","Byggetjenester, rehabilitering og oppising av bygg, graving, snekker - og malertjenester, renholdstjenester, annleggsgartnertjenester, hagestell og kjøp og salg av byggematerialer og interiør utstyr, salg av sveisematerialer og konstruksjonsstål."
"925057878","A.H.NIELSEN","ENK","Enkeltpersonforetak","45.200","Vedlikehold og reparasjon av motorvogner, unntatt motorsykler","","","","","","","false","","","","","","","","","","Orreveien 3","DRANGEDAL","3750","DRANGEDAL","4016","Norge","NO","8200","Personlig næringsdrivende","","2020-05-18","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Utleie/bemanning innenfor billakkering, oppretning og mekanisk."
"912001938","SAMEIET STRINDHEIM IDYLL","ESEK","Eierseksjonssameie","","","","","","","","","false","","","c/o Bonitas Eiendomsforv. AS/nKjøpmannsgata 52","TRONDHEIM","7010","TRONDHEIM","5001","Norge","NO","Brøsetvegen 26","TRONDHEIM","7045","TRONDHEIM","5001","Norge","NO","","","2022","2013-08-14","2013-02-28","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-05-27","Eierseksjonssameie","Eierseksjonssameie"
"989519220","BARN & UNGES POTENSIAL AS","AS","Aksjeselskap","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Solbergveien 48","TVEDESTRAND","4905","TVEDESTRAND","4213","Norge","NO","2100","Private aksjeselskaper mv.","2023","2006-03-06","2006-02-20","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2009-10-08","Drive privat legepraksis i barne- og ungdomspsykiatri samt hva hermed står i forbindelse.","Undervisning, veiledning, forelesninger og konsultasjoner innen barne- og ungdoms-psykiatrien."
"831527382","POWER PORT AS","AS","Aksjeselskap","47.914","Postordre-/Internetthandel med elektriske husholdningsapparater, radio, fjernsyn, plater, kassetter og musikkinstrumenter","","","","","","","false","","","","","","","","","","Jordalsveien 17","EIDSVÅG I ÅSANE","5105","BERGEN","4601","Norge","NO","2100","Private aksjeselskaper mv.","","2023-06-12","2023-04-04","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-04-04","Import og salg av varer.","Drift av nettbutikk med diverse elektronikk, ladeplater, ladekabler, lommelykter og småelektro-materiell."
"922589895","FURUVEGEN 6 AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Brobekkveien 115","OSLO","0582","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-04-04","2019-02-07","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-06-01","Investere i fast eiendom eller selskaper som eier fast eiendom, og alt som dermed står i forbindelse.","Investere i fast eiendom eller selskaper som eier fast eiendom, og alt som dermed står i forbindelse."
"982547822","ALLIANCE HEALTHCARE NORGE APOTEKDRIFT AS","AS","Aksjeselskap","47.730","Butikkhandel med apotekvarer","47.740","Butikkhandel med medisinske og ortopediske artikler","46.460","Engroshandel med sykepleie- og apotekvarer","","","true","1520","www.boots.no","Postboks 4593 Nydalen","OSLO","0404","OSLO","0301","Norge","NO","Lørenfaret 1","OSLO","0585","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2000-11-17","2000-09-01","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-11-18","Erverve, eie og drive apoteker i Norge samt hermed forbundet virksomhet, herunder deltagelse i andre selskaper med samme eller lignende formål.","Erverve, eie og drive apoteker i Norge samt hermed forbundet virksomhet, herunder deltagelse i andre selskaper med samme eller lignende formål."
"994246372","TAK & BYGG TEAM Aleksandra Frida Fredriksen","ENK","Enkeltpersonforetak","41.200","Oppføring av bygninger","","","","","","","false","","","Postboks 8078/nSpjelkavik","ÅLESUND","6022","ÅLESUND","1508","Norge","NO","Storskjervavegen 9A","ÅLESUND","6019","ÅLESUND","1508","Norge","NO","8200","Personlig næringsdrivende","","2009-06-23","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Takarbeid, snekkerarbeid, blikkenslagerarbeid, malearbeid, salg og montering av takstiger, skyvestiger, brann/redningstiger."
"916650906","STOREBRAND & SPP BUSINESS SERVICES NORGE","NUF","Norskregistrert utenlandsk foretak","82.990","Annen forretningsmessig tjenesteyting ikke nevnt annet sted","","","","","","","true","","","Postboks 500","LYSAKER","1327","BÆRUM","3201","Norge","NO","Professor Kohts vei 9","LYSAKER","1366","BÆRUM","3201","Norge","NO","2100","Private aksjeselskaper mv.","2022","2016-02-02","","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Anskaffe, kjøpe, levere og utvikle tjenester innen IT, administrasjon og andre støttefunksjoner, samt å distribuere, administrere, koordinere og implementere slike tjenester innenfor konsernet som selskapet tilhører."
"831929782","LØRENSKOG SKYTTERLAG JAKTLAG VELFORENING","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Losbyveien 201","FINSTADJORDET","1475","LØRENSKOG","3222","Norge","NO","7000","Ideelle organisasjoner","","2023-08-22","2023-08-02","false","","true","false","false","false","","false","","false","","","","","","","Bokmål","","","Arrangere jakt, fiske og friluftsturer for medlemmer."
"980502147","LEGENE SENTRUM VEST DA","DA","Ansvarlig selskap med delt ansvar","86.211","Allmenn legetjeneste","","","","","","","true","6","www.legenesentrumvest.no","","","","","","","","Dronningens gate 6/8","SANDEFJORD","3211","SANDEFJORD","3907","Norge","NO","2300","Personlige foretak","","1999-07-26","1999-03-01","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2011-12-21","Yte legetjenester og andre helsetjenester til publikum.","Helsesenter med hovedsaklig forebyggende og kurativ legepraksis ved spesialister i allmennmedisin m.v. Trelegepraksis."
"912183513","OLSTAD SPROSSER OG GJERDER","ENK","Enkeltpersonforetak","46.739","Engroshandel med byggevarer ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Falkåsveien 19","STATHELLE","3960","BAMBLE","4012","Norge","NO","8200","Personlig næringsdrivende","","2013-07-06","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Salg og montering av sprosser og gjerder."
"930675946","WOOD LEANGEN AS TVANGSAVVIKLINGSBO","KBO","Konkursbo","56.101","Drift av restauranter og kafeer","","","","","","","false","","","v/Adv. Ronald Eriksen Brevik/nPostboks 8809 Nedre Elvehavn","TRONDHEIM","7481","TRONDHEIM","5001","Norge","NO","Carl Johans gate 5","TRONDHEIM","7010","TRONDHEIM","5001","Norge","NO","","","","2023-01-18","2023-01-18","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Tvangsavviklingsbo."
"926839136","AW3 ESPORT AS","AS","Aksjeselskap","93.190","Andre sportsaktiviteter","","","","","","","true","","","","","","","","","","Sidsel Sidsærks vei 25","OSLO","0956","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-03-22","2021-01-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-10-29","Drift av esport lag, event organisering, drift av nettbutikk, bedriftsrådgivning og investering i selskaper der det er naturlig.","Drift av e-sport og organisering av tilhørende eventer."
"991705031","FJORDGÅRDEN EIENDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Løvetannveien 9","GEITHUS","3360","MODUM","3316","Norge","NO","Vikersundgata 26","VIKERSUND","3370","MODUM","3316","Norge","NO","2100","Private aksjeselskaper mv.","2022","2007-09-15","2007-08-30","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2012-10-22","Planlegge, bygge og drive forretningseiendom og hva som naturlig hører inn under dette, herunder deltakelse i andre selskap.  ","Planlegging, bygging og drift av forretningseiendom.  "
"921162499","HOLGERSEN LANDBRUK & ANLEGG","ENK","Enkeltpersonforetak","01.610","Tjenester tilknyttet planteproduksjon","","","","","","","false","","","","","","","","","","Saltfjellveien 1028","STORFORSHEIA","8630","RANA","1833","Norge","NO","8200","Personlig næringsdrivende","","2018-07-13","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Leiekjøring innen landbruk og anlegg med traktor. Raking av gress (samlerive). Transport av gods, grus, jord, rundballer og maskiner. Kantslott, vegvedlikehold, strøing og brøyting."
"994181386","OLAV ELIAS LERBERG","ENK","Enkeltpersonforetak","41.200","Oppføring av bygninger","","","","","","","false","","","","","","","","","","Hovsvegen 258","HOVET","3577","HOL","3330","Norge","NO","8200","Personlig næringsdrivende","","2009-06-18","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Tømrerarbeid, betongarbeid, grunnarbeid, utleie av maskiner og utstyr."
"929514378","GJERDE MARITIME","ENK","Enkeltpersonforetak","52.229","Tjenester tilknyttet sjøtransport ellers","","","","","","","false","","","","","","","","","","Rindane 16A","ÅKREHAMN","4270","KARMØY","1149","Norge","NO","8200","Personlig næringsdrivende","","2022-08-22","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Utleie av personell til maritim virksomhet: tjenestegjøre ombord på fartøy."
"913303164","HAGEN VANNVERK SA","SA","Samvirkeforetak","36.000","Uttak fra kilde, rensing og distribusjon av vann","","","","","","","false","","","","","","","","","","Hagarovegen 109","ELVERUM","2406","ELVERUM","3420","Norge","NO","2100","Private aksjeselskaper mv.","","2014-08-02","1950-11-11","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2012-03-12","Medlem av selskapet blir enhver som er tilknyttet vannverkets ledningsnett mot å tegne andeler i selskapet etter de til enhver tid gjeldende regler.","Vannverk for levering av drikkevann i Hagen krets."
"980231305","SAMEIET NORDENGSTUBBEN 1-3-5","ESEK","Eierseksjonssameie","","","","","","","","","false","","usbl.no","Postboks 8944 Youngstorget","OSLO","0028","OSLO","0301","Norge","NO","Arbeidersamfunnets plass 1","OSLO","0181","OSLO","0301","Norge","NO","","","2022","1998-12-10","1972-07-13","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Boligsameie."
"925297429","CELINVEST AS","AS","Aksjeselskap","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Konghellegata 3","OSLO","0569","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-07-06","2020-06-15","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-06-15","Bedriftsrådgivning, investeringsvirksomhet i aksjer og andeler, herunder deltakelse i andre virksomheter med tilsvarende, eller lignende aktiviteter.","Frisering og skjønnhetspleie."
"961381274","GAUSDAL KOMMUNE","KOMM","Kommune","84.110","Generell offentlig administrasjon","","","","","","","true","1020","www.gausdal.kommune.no","","","","","","","","Vestringsvegen 8","ØSTRE GAUSDAL","2651","GAUSDAL","3441","Norge","NO","6500","Kommuneforvaltningen","","1995-06-07","","true","Utleier av bygg eller anlegg","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kommune"
"931185446","MATHESO AS","AS","Aksjeselskap","77.320","Utleie og leasing av bygge- og anleggsmaskiner og -utstyr","","","","","","","false","","","","","","","","","","Rolvsnesvegen 41","RUBBESTADNESET","5420","BØMLO","4613","Norge","NO","2100","Private aksjeselskaper mv.","","2023-04-12","2023-03-24","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-03-24","Utleie/salg av utstyr/maskiner/eiendom, samt rådgivning.","Utleie/salg av utstyr/maskiner/eiendom, samt rådgivning."
"992054808","AILO SYSTEMER Arild Lilleskare","ENK","Enkeltpersonforetak","46.499","Engroshandel med husholdningsvarer og varer til personlig bruk ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Knøsesmauet 5","BERGEN","5011","BERGEN","4601","Norge","NO","8200","Personlig næringsdrivende","","2008-01-07","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Engroshandel med papir, plast og rengjøringsartikler."
"830609032","TMG IMPIANTI S.P.A.","NUF","Norskregistrert utenlandsk foretak","46.693","Engroshandel med maskiner og utstyr til industri ellers","","","","","","","false","","","c/o Momspartner Representant AS/nPostboks 13","NARVIK","8501","NARVIK","1806","Norge","NO","Via Regia, 5","IT-35018 SAN MARTINO DI LUPARI","","","","Italia","IT","","","","2023-01-23","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Salg av maskiner og utstyr til fabrikker."
