organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"915119794","4SERVICE FACILITY AS 7510 VF SANDS KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Cort Adelers gate 33","OSLO","0254","OSLO","0301","Norge","NO","2015-03-16","","false","2013-04-01","2020-10-14","990035946",""
"915120105","4SERVICE FACILITY AS 7520 LAKKEGATA 23 KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","9","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Lakkegata 23","OSLO","0187","OSLO","0301","Norge","NO","2015-03-16","","false","2013-12-15","2020-10-14","990035946",""
"915120725","4SERVICE FACILITY AS 7560 HELSFYR ATRIUM KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","15","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Innspurten 15","OSLO","0663","OSLO","0301","Norge","NO","2015-03-16","","false","2015-06-01","2020-10-14","990035946",""
"915126200","4SERVICE FACILITY AS 7540 VF WIERSHOLM KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","6","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Aker Brygge/nStranden 1","OSLO","0250","OSLO","0301","Norge","NO","2015-03-17","","false","2015-02-23","2020-10-14","990035946",""
"915247393","4SERVICE FACILITY AS 7129 VERFTSGATA 2 KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","5","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Ferjemannsveien 10","TRONDHEIM","7042","TRONDHEIM","5001","Norge","NO","2015-04-16","","false","2015-06-01","","990035946",""
"915247504","4SERVICE FACILITY AS 7128 SLUPPENV 17BC KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","5","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Sluppenvegen 17B","TRONDHEIM","7037","TRONDHEIM","5001","Norge","NO","2015-04-16","","false","2015-06-01","","990035946",""
"915344364","ELFRO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Svaleveien 33","BRØNNØYSUND","8907","BRØNNØY","1813","Norge","NO","2023-12-05","","false","2023-11-10","","990035946",""
"915344445","4SERVICE FACILITY AS 7046 SOMMEROGATA 13-15 KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Sommerrogata 13","OSLO","0255","OSLO","0301","Norge","NO","2015-05-06","","false","2015-04-01","","990035946",""
"915610803","ADVOKATFIRMAET HARTZ & CO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","69.100","Juridisk tjenesteyting","","","","","","","true","7","","Postboks 122 Søbakken","ELVERUM","2401","ELVERUM","3420","Norge","NO","Frustuvegen 1","ELVERUM","2408","ELVERUM","3420","Norge","NO","2018-07-05","","false","2018-05-21","","990035946",""
"916068093","FINSTAD VED OG HYTTESERVICE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","02.400","Tjenester tilknyttet skogbruk","","","","","","","false","","","","","","","","","","Petterbrøtvegen 7","GOL","3550","GOL","3324","Norge","NO","2023-04-01","","false","2023-03-28","","990035946",""
"916460015","4SERVICE FACILITY AS 7132 TR.HEIM MARITIME SENTER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Skippergata 14","TRONDHEIM","7042","TRONDHEIM","5001","Norge","NO","2015-12-16","","false","2016-02-01","","990035946",""
"916527225","4SERVICE FACILITY AS 7052 VF DEG42","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Dronning Eufemias gate 42","OSLO","0191","OSLO","0301","Norge","NO","2016-01-07","","false","2016-04-01","","990035946",""
"916537697","KAFÉ HÆRVERK AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.101","Drift av restauranter og kafeer","","","","","","","true","16","","Mail Boxes Etc 307/nPostboks 1 Youngstorget","OSLO","0028","OSLO","0301","Norge","NO","Hausmanns gate 34","OSLO","0182","OSLO","0301","Norge","NO","2017-04-08","","false","2017-03-28","","990035946",""
"916588437","4SERVICE FACILITY AS 7051 WERGELANDSVEIEN 15 KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Wergelandsveien 15","OSLO","0167","OSLO","0301","Norge","NO","2016-01-19","","false","2016-04-01","","990035946",""
"916595484","4SERVICE FACILITY AS 7053 KVALE KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Haakon VIIs gate 10","OSLO","0161","OSLO","0301","Norge","NO","2016-01-20","","false","2016-05-01","","990035946",""
"916769482","HØYT OG LAVT VALSØYA AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","93.292","Fritidsetablissement","","","","","","","false","","","","","","","","","","Valsøyvegen 39","VALSØYFJORD","6687","HEIM","5055","Norge","NO","2016-09-12","","false","2016-07-09","","990035946",""
"917132194","BEAUTY BY E. KINN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Gamleveien 67B","RASTA","1476","LØRENSKOG","3222","Norge","NO","2022-12-29","","false","2022-10-01","","990035946",""
"917570906","ELEMENT29 AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","true","","","","","","","","","","c/o Sven Gollan/nHendvarden 26","AVERØY","6533","AVERØY","1554","Norge","NO","2023-07-20","","false","2023-06-12","","990035946",""
"917570957","4SERVICE FACILITY AS 7590 VF LANDBRUKETS HUS KANTI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Hollendergata 5","OSLO","0190","OSLO","0301","Norge","NO","2016-08-15","","false","2016-10-01","2020-10-14","990035946",""
"918131000","ÅSHEIM BIRGER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.410","Melkeproduksjon på storfe","","","","","","","false","","","","","","","","","","","HEDALEN","3528","SØR-AURDAL","3449","Norge","NO","1997-06-18","","false","1981-03-27","","990035946",""
"918552790","JONSOKHØYEN 11","AAFY","Underenhet til ikke-næringsdrivende","97.000","Lønnet arbeid i private husholdninger","","","","","","","false","","","","","","","","","","Jonsokhøyen 11C","MANGER","5936","ALVER","4631","Norge","NO","2022-11-29","","false","2022-11-29","","990035946",""
"918552944","4SERVICE FACILITY AS 7610 VF HAUGEN GRUPPEN KANTI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Delitoppen 5","VESTBY","1540","VESTBY","3216","Norge","NO","2017-02-13","","false","2017-03-01","2020-10-14","990035946",""
"919055324","4SERVICE FACILITY AS 7061 BIBLIOTEKSENTRALEN KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Alf Bjerckes vei 20C","OSLO","0582","OSLO","0301","Norge","NO","2017-05-31","","false","2017-06-15","","990035946",""
"919285869","4SERVICE FACILITY AS 7062 MASKE VINTERBRO KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Bilittveien 6","VINTERBRO","1407","ÅS","3218","Norge","NO","2017-07-11","","false","2017-08-01","","990035946",""
"919286172","4SERVICE FACILITY AS 7064 BORGARTING LAGMANNSRETT KA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Keysers gate 13","OSLO","0165","OSLO","0301","Norge","NO","2017-07-11","","false","2017-08-01","","990035946",""
"919562072","4SERVICE FACILITY AS 7066 VF SO27 KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","St. Olavs gate 27","OSLO","0166","OSLO","0301","Norge","NO","2017-09-14","","false","2017-10-01","","990035946",""
"919648147","TERRAMARIN AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.101","Industridesign, produktdesign og annen teknisk designvirksomhet","","","","","","","false","","","","","","","","","","Langenesvegen 34","BLOMSTERDALEN","5258","BERGEN","4601","Norge","NO","2024-01-03","","false","2023-12-20","","990035946",""
"919989866","4SERVICE FACILITY AS 7065 DEG6B KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Dronning Eufemias gate 6B","OSLO","0191","OSLO","0301","Norge","NO","2017-11-29","","false","2018-02-01","","990035946",""
"920066305","KAASA PRODUKSJON MARTIN KAASA SLETNER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","Haugmannsveien 22","OSLO","0586","OSLO","0301","Norge","NO","2019-11-26","","false","2018-01-01","","990035946",""
"920192610","4SERVICE FACILITY AS 7068 ROSENKRANTZGATE 22 KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Rosenkrantz' gate 22","OSLO","0160","OSLO","0301","Norge","NO","2018-01-04","","false","2018-01-25","","990035946",""
"920569005","KHYRAT ALSHAM INTERNATIONAL MAT AS TVANGSAVVIKLINGSBO","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","v/Adv. Kjersti Lunde/nHaakon VIIs gate 8","STAVANGER","4005","STAVANGER","1103","Norge","NO","Lagårdsveien 79","STAVANGER","4010","STAVANGER","1103","Norge","NO","2023-06-15","","false","2023-06-15","","990035946",""
"920616305","NAV OVERHALLA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","88.998","Kommunale sosialkontortjenester","","","","","","","false","","","Postboks 73   /74","OVERHALLA","7864","OVERHALLA","5047","Norge","NO","","OVERHALLA","7863","OVERHALLA","5047","Norge","NO","1995-08-10","","false","","2007-10-01","990035946",""
"920688187","4SERVICE FACILITY AS 7069 OSLO ATRIUM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","5","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Dronning Eufemias gate 6A","OSLO","0191","OSLO","0301","Norge","NO","2018-04-05","","false","2018-07-10","","990035946",""
"920719503","ØISTEIN LILLESÆTER","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.410","Melkeproduksjon på storfe","","","","","","","true","","","","","","","","","","","SEL","2672","SEL","3437","Norge","NO","1995-02-22","","false","","1999-01-02","990035946",""
"920747205","REVISJONS-PARTNER AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","69.202","Revisjon","","","","","","","true","","www.revisjonspartner.com","","","","","","","","Lars Hilles gate 19","BERGEN","5008","BERGEN","4601","Norge","NO","2006-08-15","","false","2006-08-14","","990035946",""
"920842496","BOVEILEDERTJENESTEN NYSKOGEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.203","Bofellesskap for psykisk utviklingshemmede","","","","","","","true","34","","Arendal kommune/nPostboks 123","GRIMSTAD","4891","ARENDAL","4203","Norge","NO","Fyrforvalter Knudsens vei 16","HIS","4817","ARENDAL","4203","Norge","NO","2012-07-09","","false","2012-08-01","","990035946",""
"920877168","GIMSØY OG STRAUMAN SOKN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","94.910","Religiøse organisasjoner","","","","","","","false","","www.lofotkatedralen.no/","","","","","","","","Sydalen 29","KLEPPSTAD","8313","VÅGAN","1865","Norge","NO","1997-01-27","","false","","","990035946",""
"921129432","VESTLANDSPORTEN AS KONKURSBO","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","v/Adv. Bjørn Åge Hamre/nPostboks 1213 Marken","BERGEN","5811","BERGEN","4601","Norge","NO","c/o Roger Solsvik/nThormøhlens gate 43","BERGEN","5006","BERGEN","4601","Norge","NO","2023-05-08","","false","2023-05-08","","990035946",""
"921322526","STAV ARKITEKTER SØR AS AVD BYREMO","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.112","Arkitekttjenester vedrørende byggverk","","","","","","","true","10","www.dragark.no","","","","","","","","Audnedalsveien 4379","BYREMO","4529","LYNGDAL","4225","Norge","NO","2011-10-19","","false","2011-09-17","","990035946",""
"921391757","4SERVICE FACILITY AS 7078 OSLOBYGG KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Grenseveien 80","OSLO","0663","OSLO","0301","Norge","NO","2018-09-13","","false","2018-12-01","","990035946",""
"921392036","4SERVICE FACILITY AS 7079 NAF","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Rådhusgata 2","OSLO","0151","OSLO","0301","Norge","NO","2018-09-13","","false","2018-12-01","","990035946",""
"921609701","GRANÅSBAKKEN UTVIKLING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.109","Utvikling og salg av egen fast eiendom ellers","","","","","","","false","","","c/o Strawberry Equities/nPostboks 2424 Solli","OSLO","0201","OSLO","0301","Norge","NO","Frederik Stangs gate 22","OSLO","0264","OSLO","0301","Norge","NO","2020-04-15","","false","2020-03-31","","990035946",""
"921679084","4SERVICE FACILITY AS 7200 BYFJORDPARKEN KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","9","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Byfjordparken 15","STAVANGER","4007","STAVANGER","1103","Norge","NO","2018-11-07","","false","2018-12-01","","990035946",""
"921815743","4SERVICE FACILITY AS 7086 NEMKO KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Philip Pedersens vei 11","LYSAKER","1366","BÆRUM","3201","Norge","NO","2018-12-03","","false","2018-04-01","","990035946",""
"921815948","4SERVICE FACILITY AS 7084 DMG 15 KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","false","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Arbins gate","OSLO","0253","OSLO","0301","Norge","NO","2018-12-03","","false","2019-02-01","","990035946",""
"921821727","4SERVICE FACILITY AS 8130 TRANSPERIA KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Rådhusgata 5","OSLO","0151","OSLO","0301","Norge","NO","2018-12-04","","false","2019-05-01","2021-04-15","990035946",""
"921821735","4SERVICE FACILITY AS 8120 LILLEAKERVEIEN 2 KANTINE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.290","Kantiner drevet som selvstendig virksomhet","","","","","","","true","17","","Postboks 6489 Etterstad","OSLO","0606","OSLO","0301","Norge","NO","Lilleakerveien 2","OSLO","0283","OSLO","0301","Norge","NO","2018-12-04","","false","2019-04-01","2021-04-15","990035946",""
